latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,date,time
27.1402,87.6749,319.6,2.1,1.4,Terra,MODIS,64,6.03,302.1,23.1,D,0,9-Apr-2020,4:29:00 AM
26.7603,86.6811,328.3,1.1,1,Aqua,MODIS,74,6.03,308.6,12.4,D,0,9-Apr-2020,7:40:00 AM
26.771,86.6905,331.8,1.1,1,Aqua,MODIS,79,6.03,308.3,16.4,D,0,9-Apr-2020,7:40:00 AM
26.9885,86.0398,325.4,1,1,Aqua,MODIS,70,6.03,306.6,12,D,0,9-Apr-2020,7:40:00 AM
27.0273,85.7103,323.3,1,1,Aqua,MODIS,51,6.03,308.1,5.9,D,0,9-Apr-2020,7:40:00 AM
27.0259,85.7001,327,1,1,Aqua,MODIS,72,6.03,308.2,10.6,D,0,9-Apr-2020,7:40:00 AM
27.0669,85.9348,323.2,1,1,Aqua,MODIS,54,6.03,307.8,8.9,D,0,9-Apr-2020,7:40:00 AM
27.0349,85.6985,327.8,1,1,Aqua,MODIS,68,6.03,307.2,11.4,D,0,9-Apr-2020,7:40:00 AM
27.1609,85.8177,320.8,1,1,Aqua,MODIS,59,6.03,304.1,9.1,D,0,9-Apr-2020,7:40:00 AM
27.0556,84.7237,326.7,1,1,Aqua,MODIS,71,6.03,309.5,11,D,0,9-Apr-2020,7:40:00 AM
27.2401,85.7874,328.9,1,1,Aqua,MODIS,77,6.03,307.6,16.2,D,0,9-Apr-2020,7:40:00 AM
27.2052,85.0707,322.2,1,1,Aqua,MODIS,60,6.03,305.6,8.8,D,0,9-Apr-2020,7:40:00 AM
27.2142,85.0691,320.5,1,1,Aqua,MODIS,46,6.03,305.9,7,D,0,9-Apr-2020,7:40:00 AM
27.2095,84.9056,319.9,1,1,Aqua,MODIS,40,6.03,306,6.1,D,0,9-Apr-2020,7:40:00 AM
27.2345,84.9457,322,1,1,Aqua,MODIS,56,6.03,307.4,8.1,D,0,9-Apr-2020,7:40:00 AM
27.3234,84.9913,325.4,1,1,Aqua,MODIS,70,6.03,305.6,13.1,D,0,9-Apr-2020,7:40:00 AM
27.3408,84.9209,321.6,1,1,Aqua,MODIS,65,6.03,305.1,9.6,D,0,9-Apr-2020,7:40:00 AM
27.3535,84.816,318.4,1,1,Aqua,MODIS,48,6.03,303.9,6.6,D,0,9-Apr-2020,7:40:00 AM
27.4029,84.9715,331,1,1,Aqua,MODIS,66,6.03,305.2,18.4,D,0,9-Apr-2020,7:40:00 AM
27.4015,84.9615,329.5,1,1,Aqua,MODIS,65,6.03,305.4,16.3,D,0,9-Apr-2020,7:40:00 AM
27.3817,84.8212,316.9,1,1,Aqua,MODIS,14,6.03,303.7,5.5,D,0,9-Apr-2020,7:40:00 AM
27.36,84.5313,325.7,1,1,Aqua,MODIS,61,6.03,306,11.9,D,0,9-Apr-2020,7:40:00 AM
27.3896,84.5464,335.9,1,1,Aqua,MODIS,85,6.03,305.6,26.3,D,0,9-Apr-2020,7:40:00 AM
27.3971,84.5348,328.6,1,1,Aqua,MODIS,78,6.03,306.1,16.4,D,0,9-Apr-2020,7:40:00 AM
27.4106,84.5015,322.4,1,1,Aqua,MODIS,68,6.03,306.4,10.2,D,0,9-Apr-2020,7:40:00 AM
27.4092,84.4916,326.1,1,1,Aqua,MODIS,74,6.03,307.2,14.4,D,0,9-Apr-2020,7:40:00 AM
27.4792,84.9203,316.9,1,1,Aqua,MODIS,54,6.03,301.5,7.2,D,0,9-Apr-2020,7:40:00 AM
